path,modality,vocal_channel,emotion_code,intensity,statement,repetition,actor,emotion
Audio_Speech_Actors_01-24/Actor_04/03-01-08-02-02-01-04.wav,3,1,8,2,2,1,4,surprised
Audio_Speech_Actors_01-24/Actor_04/03-01-08-01-01-01-04.wav,3,1,8,1,1,1,4,surprised
Audio_Speech_Actors_01-24/Actor_04/03-01-06-01-01-01-04.wav,3,1,6,1,1,1,4,fearful
Audio_Speech_Actors_01-24/Actor_04/03-01-05-01-01-02-04.wav,3,1,5,1,1,2,4,angry
Audio_Speech_Actors_01-24/Actor_04/03-01-05-02-02-02-04.wav,3,1,5,2,2,2,4,angry
Audio_Speech_Actors_01-24/Actor_04/03-01-06-02-02-01-04.wav,3,1,6,2,2,1,4,fearful
Audio_Speech_Actors_01-24/Actor_04/03-01-04-01-02-01-04.wav,3,1,4,1,2,1,4,sad
Audio_Speech_Actors_01-24/Actor_04/03-01-07-01-02-02-04.wav,3,1,7,1,2,2,4,disgust
Audio_Speech_Actors_01-24/Actor_04/03-01-07-02-01-02-04.wav,3,1,7,2,1,2,4,disgust
Audio_Speech_Actors_01-24/Actor_04/03-01-04-02-01-01-04.wav,3,1,4,2,1,1,4,sad
Audio_Speech_Actors_01-24/Actor_04/03-01-08-02-01-02-04.wav,3,1,8,2,1,2,4,surprised
Audio_Speech_Actors_01-24/Actor_04/03-01-08-01-02-02-04.wav,3,1,8,1,2,2,4,surprised
Audio_Speech_Actors_01-24/Actor_04/03-01-03-02-01-01-04.wav,3,1,3,2,1,1,4,happy
Audio_Speech_Actors_01-24/Actor_04/03-01-03-01-02-01-04.wav,3,1,3,1,2,1,4,happy
Audio_Speech_Actors_01-24/Actor_04/03-01-02-02-02-02-04.wav,3,1,2,2,2,2,4,calm
Audio_Speech_Actors_01-24/Actor_04/03-01-02-01-01-02-04.wav,3,1,2,1,1,2,4,calm
Audio_Speech_Actors_01-24/Actor_04/03-01-01-01-01-01-04.wav,3,1,1,1,1,1,4,neutral
Audio_Speech_Actors_01-24/Actor_04/03-01-07-02-02-02-04.wav,3,1,7,2,2,2,4,disgust
Audio_Speech_Actors_01-24/Actor_04/03-01-04-02-02-01-04.wav,3,1,4,2,2,1,4,sad
Audio_Speech_Actors_01-24/Actor_04/03-01-04-01-01-01-04.wav,3,1,4,1,1,1,4,sad
Audio_Speech_Actors_01-24/Actor_04/03-01-07-01-01-02-04.wav,3,1,7,1,1,2,4,disgust
Audio_Speech_Actors_01-24/Actor_04/03-01-05-02-01-02-04.wav,3,1,5,2,1,2,4,angry
Audio_Speech_Actors_01-24/Actor_04/03-01-06-02-01-01-04.wav,3,1,6,2,1,1,4,fearful
Audio_Speech_Actors_01-24/Actor_04/03-01-06-01-02-01-04.wav,3,1,6,1,2,1,4,fearful
Audio_Speech_Actors_01-24/Actor_04/03-01-05-01-02-02-04.wav,3,1,5,1,2,2,4,angry
Audio_Speech_Actors_01-24/Actor_04/03-01-08-01-01-02-04.wav,3,1,8,1,1,2,4,surprised
Audio_Speech_Actors_01-24/Actor_04/03-01-08-02-02-02-04.wav,3,1,8,2,2,2,4,surprised
Audio_Speech_Actors_01-24/Actor_04/03-01-02-01-02-02-04.wav,3,1,2,1,2,2,4,calm
Audio_Speech_Actors_01-24/Actor_04/03-01-01-01-02-01-04.wav,3,1,1,1,2,1,4,neutral
Audio_Speech_Actors_01-24/Actor_04/03-01-02-02-01-02-04.wav,3,1,2,2,1,2,4,calm
Audio_Speech_Actors_01-24/Actor_04/03-01-03-01-01-01-04.wav,3,1,3,1,1,1,4,happy
Audio_Speech_Actors_01-24/Actor_04/03-01-03-02-02-01-04.wav,3,1,3,2,2,1,4,happy
Audio_Speech_Actors_01-24/Actor_04/03-01-01-01-01-02-04.wav,3,1,1,1,1,2,4,neutral
Audio_Speech_Actors_01-24/Actor_04/03-01-02-01-01-01-04.wav,3,1,2,1,1,1,4,calm
Audio_Speech_Actors_01-24/Actor_04/03-01-02-02-02-01-04.wav,3,1,2,2,2,1,4,calm
Audio_Speech_Actors_01-24/Actor_04/03-01-03-01-02-02-04.wav,3,1,3,1,2,2,4,happy
Audio_Speech_Actors_01-24/Actor_04/03-01-03-02-01-02-04.wav,3,1,3,2,1,2,4,happy
Audio_Speech_Actors_01-24/Actor_04/03-01-04-02-01-02-04.wav,3,1,4,2,1,2,4,sad
Audio_Speech_Actors_01-24/Actor_04/03-01-07-02-01-01-04.wav,3,1,7,2,1,1,4,disgust
Audio_Speech_Actors_01-24/Actor_04/03-01-07-01-02-01-04.wav,3,1,7,1,2,1,4,disgust
Audio_Speech_Actors_01-24/Actor_04/03-01-04-01-02-02-04.wav,3,1,4,1,2,2,4,sad
Audio_Speech_Actors_01-24/Actor_04/03-01-06-02-02-02-04.wav,3,1,6,2,2,2,4,fearful
Audio_Speech_Actors_01-24/Actor_04/03-01-05-02-02-01-04.wav,3,1,5,2,2,1,4,angry
Audio_Speech_Actors_01-24/Actor_04/03-01-05-01-01-01-04.wav,3,1,5,1,1,1,4,angry
Audio_Speech_Actors_01-24/Actor_04/03-01-06-01-01-02-04.wav,3,1,6,1,1,2,4,fearful
Audio_Speech_Actors_01-24/Actor_04/03-01-08-01-02-01-04.wav,3,1,8,1,2,1,4,surprised
Audio_Speech_Actors_01-24/Actor_04/03-01-08-02-01-01-04.wav,3,1,8,2,1,1,4,surprised
Audio_Speech_Actors_01-24/Actor_03/03-01-04-02-02-02-03.wav,3,1,4,2,2,2,3,sad
Audio_Speech_Actors_01-24/Actor_03/03-01-07-02-02-01-03.wav,3,1,7,2,2,1,3,disgust
Audio_Speech_Actors_01-24/Actor_03/03-01-07-01-01-01-03.wav,3,1,7,1,1,1,3,disgust
Audio_Speech_Actors_01-24/Actor_03/03-01-04-01-01-02-03.wav,3,1,4,1,1,2,3,sad
Audio_Speech_Actors_01-24/Actor_03/03-01-06-02-01-02-03.wav,3,1,6,2,1,2,3,fearful
Audio_Speech_Actors_01-24/Actor_03/03-01-05-02-01-01-03.wav,3,1,5,2,1,1,3,angry
Audio_Speech_Actors_01-24/Actor_03/03-01-05-01-02-01-03.wav,3,1,5,1,2,1,3,angry
Audio_Speech_Actors_01-24/Actor_03/03-01-06-01-02-02-03.wav,3,1,6,1,2,2,3,fearful
Audio_Speech_Actors_01-24/Actor_03/03-01-08-01-01-01-03.wav,3,1,8,1,1,1,3,surprised
Audio_Speech_Actors_01-24/Actor_03/03-01-08-02-02-01-03.wav,3,1,8,2,2,1,3,surprised
Audio_Speech_Actors_01-24/Actor_03/03-01-01-01-02-02-03.wav,3,1,1,1,2,2,3,neutral
Audio_Speech_Actors_01-24/Actor_03/03-01-02-01-02-01-03.wav,3,1,2,1,2,1,3,calm
Audio_Speech_Actors_01-24/Actor_03/03-01-02-02-01-01-03.wav,3,1,2,2,1,1,3,calm
Audio_Speech_Actors_01-24/Actor_03/03-01-03-01-01-02-03.wav,3,1,3,1,1,2,3,happy
Audio_Speech_Actors_01-24/Actor_03/03-01-03-02-02-02-03.wav,3,1,3,2,2,2,3,happy
Audio_Speech_Actors_01-24/Actor_03/03-01-02-01-01-02-03.wav,3,1,2,1,1,2,3,calm
Audio_Speech_Actors_01-24/Actor_03/03-01-01-01-01-01-03.wav,3,1,1,1,1,1,3,neutral
Audio_Speech_Actors_01-24/Actor_03/03-01-02-02-02-02-03.wav,3,1,2,2,2,2,3,calm
Audio_Speech_Actors_01-24/Actor_03/03-01-03-01-02-01-03.wav,3,1,3,1,2,1,3,happy
Audio_Speech_Actors_01-24/Actor_03/03-01-03-02-01-01-03.wav,3,1,3,2,1,1,3,happy
Audio_Speech_Actors_01-24/Actor_03/03-01-07-02-01-02-03.wav,3,1,7,2,1,2,3,disgust
Audio_Speech_Actors_01-24/Actor_03/03-01-04-02-01-01-03.wav,3,1,4,2,1,1,3,sad
Audio_Speech_Actors_01-24/Actor_03/03-01-04-01-02-01-03.wav,3,1,4,1,2,1,3,sad
Audio_Speech_Actors_01-24/Actor_03/03-01-07-01-02-02-03.wav,3,1,7,1,2,2,3,disgust
Audio_Speech_Actors_01-24/Actor_03/03-01-05-02-02-02-03.wav,3,1,5,2,2,2,3,angry
Audio_Speech_Actors_01-24/Actor_03/03-01-06-02-02-01-03.wav,3,1,6,2,2,1,3,fearful
Audio_Speech_Actors_01-24/Actor_03/03-01-06-01-01-01-03.wav,3,1,6,1,1,1,3,fearful
Audio_Speech_Actors_01-24/Actor_03/03-01-05-01-01-02-03.wav,3,1,5,1,1,2,3,angry
Audio_Speech_Actors_01-24/Actor_03/03-01-08-01-02-02-03.wav,3,1,8,1,2,2,3,surprised
Audio_Speech_Actors_01-24/Actor_03/03-01-08-02-01-02-03.wav,3,1,8,2,1,2,3,surprised
Audio_Speech_Actors_01-24/Actor_03/03-01-03-02-02-01-03.wav,3,1,3,2,2,1,3,happy
Audio_Speech_Actors_01-24/Actor_03/03-01-03-01-01-01-03.wav,3,1,3,1,1,1,3,happy
Audio_Speech_Actors_01-24/Actor_03/03-01-02-02-01-02-03.wav,3,1,2,2,1,2,3,calm
Audio_Speech_Actors_01-24/Actor_03/03-01-02-01-02-02-03.wav,3,1,2,1,2,2,3,calm
Audio_Speech_Actors_01-24/Actor_03/03-01-01-01-02-01-03.wav,3,1,1,1,2,1,3,neutral
Audio_Speech_Actors_01-24/Actor_03/03-01-06-01-02-01-03.wav,3,1,6,1,2,1,3,fearful
Audio_Speech_Actors_01-24/Actor_03/03-01-05-01-02-02-03.wav,3,1,5,1,2,2,3,angry
Audio_Speech_Actors_01-24/Actor_03/03-01-05-02-01-02-03.wav,3,1,5,2,1,2,3,angry
Audio_Speech_Actors_01-24/Actor_03/03-01-06-02-01-01-03.wav,3,1,6,2,1,1,3,fearful
Audio_Speech_Actors_01-24/Actor_03/03-01-04-01-01-01-03.wav,3,1,4,1,1,1,3,sad
Audio_Speech_Actors_01-24/Actor_03/03-01-07-01-01-02-03.wav,3,1,7,1,1,2,3,disgust
Audio_Speech_Actors_01-24/Actor_03/03-01-07-02-02-02-03.wav,3,1,7,2,2,2,3,disgust
Audio_Speech_Actors_01-24/Actor_03/03-01-04-02-02-01-03.wav,3,1,4,2,2,1,3,sad
Audio_Speech_Actors_01-24/Actor_03/03-01-08-02-02-02-03.wav,3,1,8,2,2,2,3,surprised
Audio_Speech_Actors_01-24/Actor_03/03-01-08-01-01-02-03.wav,3,1,8,1,1,2,3,surprised
Audio_Speech_Actors_01-24/Actor_03/03-01-05-01-01-01-03.wav,3,1,5,1,1,1,3,angry
Audio_Speech_Actors_01-24/Actor_03/03-01-06-01-01-02-03.wav,3,1,6,1,1,2,3,fearful
Audio_Speech_Actors_01-24/Actor_03/03-01-06-02-02-02-03.wav,3,1,6,2,2,2,3,fearful
Audio_Speech_Actors_01-24/Actor_03/03-01-05-02-02-01-03.wav,3,1,5,2,2,1,3,angry
Audio_Speech_Actors_01-24/Actor_03/03-01-07-01-02-01-03.wav,3,1,7,1,2,1,3,disgust
Audio_Speech_Actors_01-24/Actor_03/03-01-04-01-02-02-03.wav,3,1,4,1,2,2,3,sad
Audio_Speech_Actors_01-24/Actor_03/03-01-04-02-01-02-03.wav,3,1,4,2,1,2,3,sad
Audio_Speech_Actors_01-24/Actor_03/03-01-07-02-01-01-03.wav,3,1,7,2,1,1,3,disgust
Audio_Speech_Actors_01-24/Actor_03/03-01-08-02-01-01-03.wav,3,1,8,2,1,1,3,surprised
Audio_Speech_Actors_01-24/Actor_03/03-01-08-01-02-01-03.wav,3,1,8,1,2,1,3,surprised
Audio_Speech_Actors_01-24/Actor_03/03-01-03-02-01-02-03.wav,3,1,3,2,1,2,3,happy
Audio_Speech_Actors_01-24/Actor_03/03-01-03-01-02-02-03.wav,3,1,3,1,2,2,3,happy
Audio_Speech_Actors_01-24/Actor_03/03-01-02-02-02-01-03.wav,3,1,2,2,2,1,3,calm
Audio_Speech_Actors_01-24/Actor_03/03-01-01-01-01-02-03.wav,3,1,1,1,1,2,3,neutral
Audio_Speech_Actors_01-24/Actor_03/03-01-02-01-01-01-03.wav,3,1,2,1,1,1,3,calm
Audio_Speech_Actors_01-24/Actor_02/03-01-06-01-02-02-02.wav,3,1,6,1,2,2,2,fearful
Audio_Speech_Actors_01-24/Actor_02/03-01-05-01-02-01-02.wav,3,1,5,1,2,1,2,angry
Audio_Speech_Actors_01-24/Actor_02/03-01-05-02-01-01-02.wav,3,1,5,2,1,1,2,angry
Audio_Speech_Actors_01-24/Actor_02/03-01-06-02-01-02-02.wav,3,1,6,2,1,2,2,fearful
Audio_Speech_Actors_01-24/Actor_02/03-01-04-01-01-02-02.wav,3,1,4,1,1,2,2,sad
Audio_Speech_Actors_01-24/Actor_02/03-01-07-01-01-01-02.wav,3,1,7,1,1,1,2,disgust
Audio_Speech_Actors_01-24/Actor_02/03-01-07-02-02-01-02.wav,3,1,7,2,2,1,2,disgust
Audio_Speech_Actors_01-24/Actor_02/03-01-04-02-02-02-02.wav,3,1,4,2,2,2,2,sad
Audio_Speech_Actors_01-24/Actor_02/03-01-08-02-02-01-02.wav,3,1,8,2,2,1,2,surprised
Audio_Speech_Actors_01-24/Actor_02/03-01-08-01-01-01-02.wav,3,1,8,1,1,1,2,surprised
Audio_Speech_Actors_01-24/Actor_02/03-01-03-02-02-02-02.wav,3,1,3,2,2,2,2,happy
Audio_Speech_Actors_01-24/Actor_02/03-01-03-01-01-02-02.wav,3,1,3,1,1,2,2,happy
Audio_Speech_Actors_01-24/Actor_02/03-01-02-02-01-01-02.wav,3,1,2,2,1,1,2,calm
Audio_Speech_Actors_01-24/Actor_02/03-01-02-01-02-01-02.wav,3,1,2,1,2,1,2,calm
Audio_Speech_Actors_01-24/Actor_02/03-01-01-01-02-02-02.wav,3,1,1,1,2,2,2,neutral
Audio_Speech_Actors_01-24/Actor_02/03-01-03-02-01-01-02.wav,3,1,3,2,1,1,2,happy
Audio_Speech_Actors_01-24/Actor_02/03-01-03-01-02-01-02.wav,3,1,3,1,2,1,2,happy
Audio_Speech_Actors_01-24/Actor_02/03-01-02-02-02-02-02.wav,3,1,2,2,2,2,2,calm
Audio_Speech_Actors_01-24/Actor_02/03-01-01-01-01-01-02.wav,3,1,1,1,1,1,2,neutral
Audio_Speech_Actors_01-24/Actor_02/03-01-02-01-01-02-02.wav,3,1,2,1,1,2,2,calm
Audio_Speech_Actors_01-24/Actor_02/03-01-05-01-01-02-02.wav,3,1,5,1,1,2,2,angry
Audio_Speech_Actors_01-24/Actor_02/03-01-06-01-01-01-02.wav,3,1,6,1,1,1,2,fearful
Audio_Speech_Actors_01-24/Actor_02/03-01-06-02-02-01-02.wav,3,1,6,2,2,1,2,fearful
Audio_Speech_Actors_01-24/Actor_02/03-01-05-02-02-02-02.wav,3,1,5,2,2,2,2,angry
Audio_Speech_Actors_01-24/Actor_02/03-01-07-01-02-02-02.wav,3,1,7,1,2,2,2,disgust
Audio_Speech_Actors_01-24/Actor_02/03-01-04-01-02-01-02.wav,3,1,4,1,2,1,2,sad
Audio_Speech_Actors_01-24/Actor_02/03-01-04-02-01-01-02.wav,3,1,4,2,1,1,2,sad
Audio_Speech_Actors_01-24/Actor_02/03-01-07-02-01-02-02.wav,3,1,7,2,1,2,2,disgust
Audio_Speech_Actors_01-24/Actor_02/03-01-08-02-01-02-02.wav,3,1,8,2,1,2,2,surprised
Audio_Speech_Actors_01-24/Actor_02/03-01-08-01-02-02-02.wav,3,1,8,1,2,2,2,surprised
Audio_Speech_Actors_01-24/Actor_02/03-01-01-01-02-01-02.wav,3,1,1,1,2,1,2,neutral
Audio_Speech_Actors_01-24/Actor_02/03-01-02-01-02-02-02.wav,3,1,2,1,2,2,2,calm
Audio_Speech_Actors_01-24/Actor_02/03-01-02-02-01-02-02.wav,3,1,2,2,1,2,2,calm
Audio_Speech_Actors_01-24/Actor_02/03-01-03-01-01-01-02.wav,3,1,3,1,1,1,2,happy
Audio_Speech_Actors_01-24/Actor_02/03-01-03-02-02-01-02.wav,3,1,3,2,2,1,2,happy
Audio_Speech_Actors_01-24/Actor_02/03-01-04-02-02-01-02.wav,3,1,4,2,2,1,2,sad
Audio_Speech_Actors_01-24/Actor_02/03-01-07-02-02-02-02.wav,3,1,7,2,2,2,2,disgust
Audio_Speech_Actors_01-24/Actor_02/03-01-07-01-01-02-02.wav,3,1,7,1,1,2,2,disgust
Audio_Speech_Actors_01-24/Actor_02/03-01-04-01-01-01-02.wav,3,1,4,1,1,1,2,sad
Audio_Speech_Actors_01-24/Actor_02/03-01-06-02-01-01-02.wav,3,1,6,2,1,1,2,fearful
Audio_Speech_Actors_01-24/Actor_02/03-01-05-02-01-02-02.wav,3,1,5,2,1,2,2,angry
Audio_Speech_Actors_01-24/Actor_02/03-01-05-01-02-02-02.wav,3,1,5,1,2,2,2,angry
Audio_Speech_Actors_01-24/Actor_02/03-01-06-01-02-01-02.wav,3,1,6,1,2,1,2,fearful
Audio_Speech_Actors_01-24/Actor_02/03-01-08-01-01-02-02.wav,3,1,8,1,1,2,2,surprised
Audio_Speech_Actors_01-24/Actor_02/03-01-08-02-02-02-02.wav,3,1,8,2,2,2,2,surprised
Audio_Speech_Actors_01-24/Actor_02/03-01-07-02-01-01-02.wav,3,1,7,2,1,1,2,disgust
Audio_Speech_Actors_01-24/Actor_02/03-01-04-02-01-02-02.wav,3,1,4,2,1,2,2,sad
Audio_Speech_Actors_01-24/Actor_02/03-01-04-01-02-02-02.wav,3,1,4,1,2,2,2,sad
Audio_Speech_Actors_01-24/Actor_02/03-01-07-01-02-01-02.wav,3,1,7,1,2,1,2,disgust
Audio_Speech_Actors_01-24/Actor_02/03-01-05-02-02-01-02.wav,3,1,5,2,2,1,2,angry
Audio_Speech_Actors_01-24/Actor_02/03-01-06-02-02-02-02.wav,3,1,6,2,2,2,2,fearful
Audio_Speech_Actors_01-24/Actor_02/03-01-06-01-01-02-02.wav,3,1,6,1,1,2,2,fearful
Audio_Speech_Actors_01-24/Actor_02/03-01-05-01-01-01-02.wav,3,1,5,1,1,1,2,angry
Audio_Speech_Actors_01-24/Actor_02/03-01-08-01-02-01-02.wav,3,1,8,1,2,1,2,surprised
Audio_Speech_Actors_01-24/Actor_02/03-01-08-02-01-01-02.wav,3,1,8,2,1,1,2,surprised
Audio_Speech_Actors_01-24/Actor_02/03-01-02-01-01-01-02.wav,3,1,2,1,1,1,2,calm
Audio_Speech_Actors_01-24/Actor_02/03-01-01-01-01-02-02.wav,3,1,1,1,1,2,2,neutral
Audio_Speech_Actors_01-24/Actor_02/03-01-02-02-02-01-02.wav,3,1,2,2,2,1,2,calm
Audio_Speech_Actors_01-24/Actor_02/03-01-03-01-02-02-02.wav,3,1,3,1,2,2,2,happy
Audio_Speech_Actors_01-24/Actor_02/03-01-03-02-01-02-02.wav,3,1,3,2,1,2,2,happy
Audio_Speech_Actors_01-24/Actor_05/03-01-02-01-02-01-05.wav,3,1,2,1,2,1,5,calm
Audio_Speech_Actors_01-24/Actor_05/03-01-01-01-02-02-05.wav,3,1,1,1,2,2,5,neutral
Audio_Speech_Actors_01-24/Actor_05/03-01-02-02-01-01-05.wav,3,1,2,2,1,1,5,calm
Audio_Speech_Actors_01-24/Actor_05/03-01-03-01-01-02-05.wav,3,1,3,1,1,2,5,happy
Audio_Speech_Actors_01-24/Actor_05/03-01-03-02-02-02-05.wav,3,1,3,2,2,2,5,happy
Audio_Speech_Actors_01-24/Actor_05/03-01-07-02-02-01-05.wav,3,1,7,2,2,1,5,disgust
Audio_Speech_Actors_01-24/Actor_05/03-01-04-02-02-02-05.wav,3,1,4,2,2,2,5,sad
Audio_Speech_Actors_01-24/Actor_05/03-01-04-01-01-02-05.wav,3,1,4,1,1,2,5,sad
Audio_Speech_Actors_01-24/Actor_05/03-01-07-01-01-01-05.wav,3,1,7,1,1,1,5,disgust
Audio_Speech_Actors_01-24/Actor_05/03-01-05-02-01-01-05.wav,3,1,5,2,1,1,5,angry
Audio_Speech_Actors_01-24/Actor_05/03-01-06-02-01-02-05.wav,3,1,6,2,1,2,5,fearful
Audio_Speech_Actors_01-24/Actor_05/03-01-06-01-02-02-05.wav,3,1,6,1,2,2,5,fearful
Audio_Speech_Actors_01-24/Actor_05/03-01-05-01-02-01-05.wav,3,1,5,1,2,1,5,angry
Audio_Speech_Actors_01-24/Actor_05/03-01-08-01-01-01-05.wav,3,1,8,1,1,1,5,surprised
Audio_Speech_Actors_01-24/Actor_05/03-01-08-02-02-01-05.wav,3,1,8,2,2,1,5,surprised
Audio_Speech_Actors_01-24/Actor_05/03-01-04-02-01-01-05.wav,3,1,4,2,1,1,5,sad
Audio_Speech_Actors_01-24/Actor_05/03-01-07-02-01-02-05.wav,3,1,7,2,1,2,5,disgust
Audio_Speech_Actors_01-24/Actor_05/03-01-07-01-02-02-05.wav,3,1,7,1,2,2,5,disgust
Audio_Speech_Actors_01-24/Actor_05/03-01-04-01-02-01-05.wav,3,1,4,1,2,1,5,sad
Audio_Speech_Actors_01-24/Actor_05/03-01-06-02-02-01-05.wav,3,1,6,2,2,1,5,fearful
Audio_Speech_Actors_01-24/Actor_05/03-01-05-02-02-02-05.wav,3,1,5,2,2,2,5,angry
Audio_Speech_Actors_01-24/Actor_05/03-01-05-01-01-02-05.wav,3,1,5,1,1,2,5,angry
Audio_Speech_Actors_01-24/Actor_05/03-01-06-01-01-01-05.wav,3,1,6,1,1,1,5,fearful
Audio_Speech_Actors_01-24/Actor_05/03-01-08-01-02-02-05.wav,3,1,8,1,2,2,5,surprised
Audio_Speech_Actors_01-24/Actor_05/03-01-08-02-01-02-05.wav,3,1,8,2,1,2,5,surprised
Audio_Speech_Actors_01-24/Actor_05/03-01-01-01-01-01-05.wav,3,1,1,1,1,1,5,neutral
Audio_Speech_Actors_01-24/Actor_05/03-01-02-01-01-02-05.wav,3,1,2,1,1,2,5,calm
Audio_Speech_Actors_01-24/Actor_05/03-01-02-02-02-02-05.wav,3,1,2,2,2,2,5,calm
Audio_Speech_Actors_01-24/Actor_05/03-01-03-01-02-01-05.wav,3,1,3,1,2,1,5,happy
Audio_Speech_Actors_01-24/Actor_05/03-01-03-02-01-01-05.wav,3,1,3,2,1,1,5,happy
Audio_Speech_Actors_01-24/Actor_05/03-01-05-01-02-02-05.wav,3,1,5,1,2,2,5,angry
Audio_Speech_Actors_01-24/Actor_05/03-01-06-01-02-01-05.wav,3,1,6,1,2,1,5,fearful
Audio_Speech_Actors_01-24/Actor_05/03-01-06-02-01-01-05.wav,3,1,6,2,1,1,5,fearful
Audio_Speech_Actors_01-24/Actor_05/03-01-05-02-01-02-05.wav,3,1,5,2,1,2,5,angry
Audio_Speech_Actors_01-24/Actor_05/03-01-07-01-01-02-05.wav,3,1,7,1,1,2,5,disgust
Audio_Speech_Actors_01-24/Actor_05/03-01-04-01-01-01-05.wav,3,1,4,1,1,1,5,sad
Audio_Speech_Actors_01-24/Actor_05/03-01-04-02-02-01-05.wav,3,1,4,2,2,1,5,sad
Audio_Speech_Actors_01-24/Actor_05/03-01-07-02-02-02-05.wav,3,1,7,2,2,2,5,disgust
Audio_Speech_Actors_01-24/Actor_05/03-01-08-02-02-02-05.wav,3,1,8,2,2,2,5,surprised
Audio_Speech_Actors_01-24/Actor_05/03-01-08-01-01-02-05.wav,3,1,8,1,1,2,5,surprised
Audio_Speech_Actors_01-24/Actor_05/03-01-03-02-02-01-05.wav,3,1,3,2,2,1,5,happy
Audio_Speech_Actors_01-24/Actor_05/03-01-03-01-01-01-05.wav,3,1,3,1,1,1,5,happy
Audio_Speech_Actors_01-24/Actor_05/03-01-02-02-01-02-05.wav,3,1,2,2,1,2,5,calm
Audio_Speech_Actors_01-24/Actor_05/03-01-01-01-02-01-05.wav,3,1,1,1,2,1,5,neutral
Audio_Speech_Actors_01-24/Actor_05/03-01-02-01-02-02-05.wav,3,1,2,1,2,2,5,calm
Audio_Speech_Actors_01-24/Actor_05/03-01-03-02-01-02-05.wav,3,1,3,2,1,2,5,happy
Audio_Speech_Actors_01-24/Actor_05/03-01-03-01-02-02-05.wav,3,1,3,1,2,2,5,happy
Audio_Speech_Actors_01-24/Actor_05/03-01-02-02-02-01-05.wav,3,1,2,2,2,1,5,calm
Audio_Speech_Actors_01-24/Actor_05/03-01-02-01-01-01-05.wav,3,1,2,1,1,1,5,calm
Audio_Speech_Actors_01-24/Actor_05/03-01-01-01-01-02-05.wav,3,1,1,1,1,2,5,neutral
Audio_Speech_Actors_01-24/Actor_05/03-01-06-01-01-02-05.wav,3,1,6,1,1,2,5,fearful
Audio_Speech_Actors_01-24/Actor_05/03-01-05-01-01-01-05.wav,3,1,5,1,1,1,5,angry
Audio_Speech_Actors_01-24/Actor_05/03-01-05-02-02-01-05.wav,3,1,5,2,2,1,5,angry
Audio_Speech_Actors_01-24/Actor_05/03-01-06-02-02-02-05.wav,3,1,6,2,2,2,5,fearful
Audio_Speech_Actors_01-24/Actor_05/03-01-04-01-02-02-05.wav,3,1,4,1,2,2,5,sad
Audio_Speech_Actors_01-24/Actor_05/03-01-07-01-02-01-05.wav,3,1,7,1,2,1,5,disgust
Audio_Speech_Actors_01-24/Actor_05/03-01-07-02-01-01-05.wav,3,1,7,2,1,1,5,disgust
Audio_Speech_Actors_01-24/Actor_05/03-01-04-02-01-02-05.wav,3,1,4,2,1,2,5,sad
Audio_Speech_Actors_01-24/Actor_05/03-01-08-02-01-01-05.wav,3,1,8,2,1,1,5,surprised
Audio_Speech_Actors_01-24/Actor_05/03-01-08-01-02-01-05.wav,3,1,8,1,2,1,5,surprised
Audio_Speech_Actors_01-24/Actor_12/03-01-02-01-02-01-12.wav,3,1,2,1,2,1,12,calm
Audio_Speech_Actors_01-24/Actor_12/03-01-01-01-02-02-12.wav,3,1,1,1,2,2,12,neutral
Audio_Speech_Actors_01-24/Actor_12/03-01-02-02-01-01-12.wav,3,1,2,2,1,1,12,calm
Audio_Speech_Actors_01-24/Actor_12/03-01-03-01-01-02-12.wav,3,1,3,1,1,2,12,happy
Audio_Speech_Actors_01-24/Actor_12/03-01-03-02-02-02-12.wav,3,1,3,2,2,2,12,happy
Audio_Speech_Actors_01-24/Actor_12/03-01-08-01-01-01-12.wav,3,1,8,1,1,1,12,surprised
Audio_Speech_Actors_01-24/Actor_12/03-01-08-02-02-01-12.wav,3,1,8,2,2,1,12,surprised
Audio_Speech_Actors_01-24/Actor_12/03-01-07-02-02-01-12.wav,3,1,7,2,2,1,12,disgust
Audio_Speech_Actors_01-24/Actor_12/03-01-04-02-02-02-12.wav,3,1,4,2,2,2,12,sad
Audio_Speech_Actors_01-24/Actor_12/03-01-04-01-01-02-12.wav,3,1,4,1,1,2,12,sad
Audio_Speech_Actors_01-24/Actor_12/03-01-07-01-01-01-12.wav,3,1,7,1,1,1,12,disgust
Audio_Speech_Actors_01-24/Actor_12/03-01-05-02-01-01-12.wav,3,1,5,2,1,1,12,angry
Audio_Speech_Actors_01-24/Actor_12/03-01-06-02-01-02-12.wav,3,1,6,2,1,2,12,fearful
Audio_Speech_Actors_01-24/Actor_12/03-01-06-01-02-02-12.wav,3,1,6,1,2,2,12,fearful
Audio_Speech_Actors_01-24/Actor_12/03-01-05-01-02-01-12.wav,3,1,5,1,2,1,12,angry
Audio_Speech_Actors_01-24/Actor_12/03-01-08-01-02-02-12.wav,3,1,8,1,2,2,12,surprised
Audio_Speech_Actors_01-24/Actor_12/03-01-08-02-01-02-12.wav,3,1,8,2,1,2,12,surprised
Audio_Speech_Actors_01-24/Actor_12/03-01-04-02-01-01-12.wav,3,1,4,2,1,1,12,sad
Audio_Speech_Actors_01-24/Actor_12/03-01-07-02-01-02-12.wav,3,1,7,2,1,2,12,disgust
Audio_Speech_Actors_01-24/Actor_12/03-01-07-01-02-02-12.wav,3,1,7,1,2,2,12,disgust
